Date,Argentine Peso,Australian Dollar,Bahraini Dinar,Botswana Pula,Brazilian Real,British Pound,Bruneian Dollar,Bulgarian Lev,Canadian Dollar,Chilean Peso,Chinese Yuan Renminbi,Colombian Peso,Croatian Kuna,Czech Koruna,Danish Krone,Emirati Dirham,Euro,Hong Kong Dollar,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli Shekel,Japanese Yen,Kazakhstani Tenge,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Omani Rial,Pakistani Rupee,Philippine Peso,Polish Zloty,Qatari Riyal,Romanian New Leu,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,South Korean Won,Sri Lankan Rupee,Swedish Krona,Swiss Franc,Taiwan New Dollar,Thai Baht,Trinidadian Dollar,Turkish Lira,Venezuelan Bolivar
2021-09-07,97.976856,1.352575,0.376000,11.205082,5.170521,0.725115,1.345498,1.650704,1.262593,779.013905,6.466737,3811.555556,6.313565,21.429937,6.276046,3.672500,0.843991,7.775201,294.410831,127.095949,73.413467,14232.010614,42024.794065,3.207345,110.171672,426.390368,0.300639,4.512173,4.155761,42.490286,19.953555,118.012148,1.407307,8.679546,0.384500,167.960556,50.188449,3.809572,3.640000,4.178096,73.268649,3.750000,1.345498,14.320740,1163.137017,200.436924,8.578934,0.917950,27.666321,32.675589,6.788946,8.345866,400750589257.413757
2021-09-08,98.017468,1.357308,0.376000,11.198972,5.286373,0.726758,1.346179,1.655186,1.268491,790.559552,6.462018,3817.025484,6.328769,21.496735,6.293027,3.672500,0.846283,7.775657,296.110910,127.449983,73.825244,14258.989020,42025.371851,3.206017,110.331871,426.251360,0.300847,4.512569,4.155168,42.358062,19.949078,118.674079,1.409685,8.719763,0.384500,167.705322,50.183290,3.817827,3.640000,4.187672,73.296332,3.750000,1.346179,14.253990,1167.032180,199.714427,8.628387,0.922075,27.731787,32.748860,6.787006,8.465658,401180685627.765442
2021-09-09,98.049172,1.355241,0.376000,11.176220,5.279172,0.721944,1.342490,1.653989,1.265321,793.263279,6.454031,3832.038958,6.329695,21.504554,6.288487,3.672500,0.845671,7.777781,296.676725,127.518343,73.561435,14261.192470,42025.575531,3.205913,109.772159,426.370910,0.300946,4.510973,4.148169,42.525723,19.934494,118.250007,1.403881,8.659231,0.384500,167.759586,49.944120,3.844670,3.640000,4.181526,72.872451,3.750000,1.342490,14.134194,1169.705513,199.738337,8.601642,0.917608,27.686979,32.720871,6.780682,8.456743,402129073306.301697
2021-09-10,98.097977,1.357997,0.376000,10.955287,5.224046,0.722298,1.340729,1.654712,1.263946,787.949687,6.444659,3838.401497,6.335352,21.447631,6.291239,3.672500,0.846041,7.778625,296.163024,127.854269,73.513032,14224.607124,42025.354041,3.201890,109.935366,426.346949,0.300624,4.514408,4.136391,42.335175,19.866579,118.172199,1.403728,8.653644,0.384500,168.073257,49.991888,3.841702,3.640000,4.182324,73.086647,3.750000,1.340729,14.184680,1169.770748,199.740768,8.617618,0.918258,27.663397,32.700120,6.790282,8.462978,399638087404.836548
2021-09-11,97.946803,1.359503,0.376000,10.997436,5.250585,0.723007,1.341569,1.655907,1.268711,788.531814,6.444326,3835.039118,6.339647,21.454857,6.295669,3.672500,0.846652,7.777801,296.208974,127.877808,73.504852,14254.689431,42025.283200,3.201552,109.937191,426.025973,0.300976,4.510216,4.137271,42.918881,19.892531,118.159049,1.406006,8.702871,0.384500,168.002580,49.929514,3.846914,3.640000,4.183422,73.177017,3.750000,1.341569,14.206200,1169.637116,199.910265,8.634556,0.918031,27.700703,32.744373,6.784399,8.462260,404295635234.474121
2021-09-12,97.946803,1.359410,0.376000,10.997436,5.250331,0.722912,1.341707,1.655453,1.269102,788.463702,6.444515,3834.977872,6.339647,21.457153,6.295464,3.672500,0.846420,7.777750,296.228997,127.877808,73.504998,14253.141092,42025.283200,3.200912,109.927526,426.025973,0.300976,4.510216,4.137271,43.046139,19.891061,118.159284,1.406188,8.709524,0.384500,168.005302,49.927612,3.847103,3.640000,4.183422,73.174233,3.750000,1.341707,14.206276,1169.515481,199.910265,8.634603,0.917964,27.695358,32.744611,6.784399,8.467681,404295635234.474121
2021-09-13,98.204026,1.356782,0.376000,10.952300,5.210413,0.722378,1.341901,1.656076,1.264235,783.270106,6.450746,3833.927809,6.330980,21.456392,6.296359,3.672500,0.846738,7.779167,296.629158,128.029828,73.587821,14248.657708,42029.503819,3.210530,109.954127,426.466067,0.300676,4.529701,4.156839,42.218028,19.868372,118.292423,1.405181,8.642468,0.384500,168.197966,49.886324,3.854846,3.640000,4.190102,72.713313,3.750000,1.341901,14.138671,1173.672357,199.493702,8.612293,0.921327,27.680451,32.856770,6.794958,8.439343,400351737347.968506
2021-09-14,98.215977,1.363672,0.376000,10.950724,5.224212,0.722203,1.341951,1.654166,1.266319,782.567012,6.439901,3830.518921,6.323836,21.448515,6.289315,3.672500,0.845762,7.778294,295.828074,127.881083,73.626955,14246.777094,42026.254683,3.211523,109.655037,426.274167,0.300583,4.518794,4.162307,42.288008,19.903990,118.355331,1.406647,8.617980,0.384500,168.225233,49.774659,3.844646,3.640000,4.185546,72.787328,3.750000,1.341951,14.282685,1169.165785,199.393961,8.587056,0.919345,27.700863,32.903260,6.787004,8.452084,399614777454.566406
2021-09-15,98.246921,1.365664,0.376000,10.951361,5.253948,0.722910,1.341611,1.656007,1.266079,778.882589,6.432157,3825.843730,6.335459,21.454515,6.296160,3.672500,0.846703,7.782476,295.759419,126.831229,73.512400,14244.714602,42024.196967,3.205778,109.406019,426.273273,0.300672,4.518723,4.159558,43.040376,19.901278,118.171184,1.408116,8.591787,0.384500,169.608132,49.755774,3.864089,3.640000,4.189182,72.481437,3.750000,1.341611,14.466667,1168.779325,199.491434,8.585597,0.919711,27.678405,32.909176,6.787693,8.439739,400261726477.434753
2021-09-16,98.326900,1.372236,0.376000,10.954680,5.253016,0.725479,1.345527,1.662562,1.267907,783.056035,6.457152,3823.043728,6.379331,21.529783,6.320824,3.672500,0.850055,7.784244,298.505524,128.368981,73.582663,14253.037540,42024.625607,3.211631,109.668756,425.614378,0.300897,4.509711,4.158324,43.020477,19.939423,118.284131,1.414436,8.642285,0.384500,167.808476,49.963333,3.891136,3.640000,4.206294,72.547085,3.750000,1.345527,14.587439,1175.906562,199.468736,8.632288,0.924928,27.762752,33.146985,6.786843,8.514633,401162606173.856445
2021-09-17,98.362022,1.374437,0.376000,10.955221,5.297906,0.727010,1.348061,1.667004,1.273880,785.000121,6.465782,3827.433224,6.402191,21.613811,6.337806,3.672500,0.852326,7.781028,300.660044,129.048087,73.651743,14238.204263,42025.731551,3.206959,109.948654,425.439985,0.300897,4.519473,4.170955,42.667890,19.993712,118.395176,1.420064,8.690317,0.384500,167.614662,50.035025,3.911199,3.640000,4.218019,72.827248,3.750000,1.348061,14.733879,1180.919342,199.607435,8.671856,0.930876,27.801667,33.298616,6.785762,8.634770,402477085049.448608
2021-09-18,98.210403,1.373202,0.376000,11.061868,5.287175,0.727892,1.348355,1.668075,1.277242,784.379674,6.466204,3826.663002,6.405045,21.649121,6.341733,3.672500,0.852873,7.782124,300.886850,129.181527,73.697823,14242.535646,42025.305696,3.209324,109.966273,425.376411,0.301409,4.513307,4.172149,42.951721,20.019416,118.469251,1.420671,8.709595,0.384500,168.001291,50.065726,3.915859,3.640000,4.221901,72.855855,3.750000,1.348355,14.717291,1182.003037,199.404589,8.683938,0.932111,27.812889,33.296133,6.780460,8.638743,403314251865.934509
2021-09-19,98.157851,1.375188,0.376000,11.083667,5.288065,0.727836,1.348175,1.667729,1.276973,784.440275,6.465935,3827.479500,6.405045,21.638527,6.341756,3.672500,0.852696,7.782201,300.826675,129.192160,73.711419,14238.566563,42025.312246,3.210389,109.986320,425.147442,0.301492,4.508653,4.172195,43.045507,20.026913,118.491107,1.420574,8.708494,0.384500,168.005103,50.069776,3.913583,3.640000,4.222362,72.829772,3.750000,1.348175,14.742403,1182.025593,199.404589,8.684214,0.932219,27.829226,33.356563,6.778733,8.630274,403793746210.743530
2021-09-20,98.493461,1.380177,0.376000,10.957954,5.329606,0.732308,1.351721,1.667732,1.282253,787.821073,6.466552,3850.745470,6.396558,21.725163,6.340506,3.672500,0.852698,7.786891,302.230084,129.548537,73.668935,14259.959011,42025.144401,3.212599,109.470474,426.965278,0.301016,4.519892,4.192391,42.376003,20.171434,118.422812,1.424143,8.725270,0.384500,169.243105,50.235952,3.929522,3.640000,4.219754,73.598489,3.750000,1.351721,14.808603,1188.195689,199.527374,8.696021,0.927880,27.865393,33.355502,6.787719,8.676027,401921858129.273438
2021-09-21,98.491728,1.381051,0.376000,10.959552,5.290706,0.731908,1.352264,1.668225,1.278807,785.676316,6.466437,3844.698435,6.393790,21.686679,6.342494,3.672500,0.852950,7.787684,300.513037,129.254572,73.732438,14235.450483,42025.474257,3.206186,109.332025,426.452878,0.300995,4.519637,4.185947,42.393837,20.118754,118.524894,1.425481,8.681041,0.384500,169.131050,50.185791,3.943736,3.640000,4.220833,73.010603,3.750000,1.352264,14.826557,1185.664794,199.960516,8.673059,0.923649,27.777591,33.360001,6.788148,8.637894,401026489527.772949
2021-09-22,98.514036,1.376732,0.376000,10.966742,5.272788,0.731612,1.350351,1.666086,1.273068,786.899400,6.461416,3834.673970,6.385233,21.620733,6.334612,3.672500,0.851856,7.786431,302.577195,129.407645,73.792385,14229.250237,42026.518803,3.202422,109.602698,425.736043,0.301031,4.520054,4.192186,42.389590,20.016945,118.621259,1.422375,8.620335,0.384500,169.089075,50.343754,3.937590,3.640000,4.217460,72.616285,3.750000,1.350351,14.718294,1182.851829,199.779725,8.649976,0.922297,27.764417,33.448457,6.794887,8.639177,400669725571.108032
2021-09-23,98.512838,1.370602,0.376000,10.976831,5.292292,0.727588,1.348313,1.666708,1.266178,784.381827,6.459589,3835.178003,6.386320,21.632415,6.337251,3.672500,0.852174,7.784611,303.158323,128.629575,73.775413,14249.154146,42027.325828,3.199805,110.174793,425.329951,0.300964,4.528959,4.183008,42.705449,20.031544,118.593977,1.413448,8.572843,0.384500,169.068652,50.325290,3.926089,3.640000,4.218613,72.797762,3.750000,1.348313,14.754288,1173.608878,199.566058,8.633717,0.924285,27.750426,33.410274,6.794503,8.776724,401441336674.401794
2021-09-24,98.549439,1.378089,0.376000,11.153338,5.343067,0.731008,1.353540,1.669500,1.267331,790.253956,6.466172,3843.459388,6.402846,21.685208,6.347371,3.672500,0.853602,7.785249,304.583176,128.800137,73.787637,14263.016722,42025.947950,3.199951,110.713828,425.502523,0.301117,4.529256,4.188209,42.784933,20.095365,118.613626,1.426043,8.599586,0.384500,169.383503,50.807121,3.930999,3.640000,4.225991,72.789849,3.750000,1.353540,14.950165,1179.949527,199.761473,8.658791,0.924672,27.733980,33.406931,6.795108,8.858239,401413710795.153015
2021-09-25,98.600215,1.377778,0.376000,11.146615,5.339079,0.731355,1.353748,1.669059,1.265718,793.021085,6.466554,3834.527382,6.402048,21.694590,6.346481,3.672500,0.853376,7.786917,304.499360,128.405178,73.833401,14258.302848,42025.318591,3.199088,110.746279,425.442888,0.301538,4.532111,4.189231,43.016551,20.059068,118.687192,1.425660,8.583189,0.384500,169.049854,50.645675,3.926608,3.640000,4.223693,73.011681,3.750000,1.353748,14.946715,1180.530621,199.729819,8.652500,0.924617,27.784594,33.452990,6.795478,8.889100,405811813890.416260
2021-09-26,98.596130,1.376780,0.376000,11.146615,5.335950,0.730833,1.353748,1.668693,1.265426,792.874422,6.466564,3834.552610,6.402048,21.683527,6.346481,3.672500,0.853189,7.785867,304.318979,128.405178,73.838699,14249.922545,42025.318594,3.201388,110.654130,425.333011,0.301538,4.527281,4.189421,43.096203,20.055598,118.695709,1.425660,8.583189,0.384500,169.065152,50.704754,3.925631,3.640000,4.222666,72.622677,3.750000,1.353748,14.965993,1180.414126,199.729819,8.652500,0.923508,27.784851,33.455482,6.796675,8.879794,403741335765.511475
2021-09-27,98.665631,1.372968,0.376000,11.146657,5.355233,0.729314,1.353849,1.671272,1.264472,793.844825,6.457578,3835.862418,6.411360,21.745563,6.354429,3.672500,0.854508,7.783514,306.312830,127.749130,73.846610,14253.832974,42025.033655,3.201845,110.964473,424.755159,0.301097,4.538777,4.188377,42.384195,20.104175,118.708426,1.426602,8.604819,0.384500,169.676010,51.132609,3.930657,3.640000,4.228835,72.459608,3.750000,1.353849,14.938197,1178.797648,200.023988,8.705795,0.925563,27.717801,33.577771,6.795261,8.822537,409517303954.780396
2021-09-28,98.674155,1.381914,0.376000,11.146673,5.428542,0.738800,1.357311,1.674269,1.269373,800.776625,6.460886,3843.658419,6.421763,21.831173,6.365514,3.672500,0.856040,7.783869,307.802250,128.326485,74.218802,14286.257053,42025.584219,3.211127,111.341920,424.810318,0.301480,4.539961,4.183834,42.666972,20.337663,119.306725,1.437731,8.672405,0.384500,169.551569,51.079897,3.967115,3.640000,4.238092,72.954137,3.750000,1.357311,15.097570,1187.221546,199.748422,8.731192,0.928344,27.782899,33.856132,6.791486,8.882934,419193334517.104431
2021-09-29,98.706016,1.390954,0.376000,11.146754,5.406149,0.744258,1.360433,1.684239,1.274953,805.680213,6.470947,3828.051431,6.452864,21.951155,6.403449,3.672500,0.861138,7.785137,310.004457,129.946402,74.318158,14299.997522,42027.045161,3.219293,111.833725,425.594367,0.301388,4.539581,4.184492,42.890223,20.492694,119.466439,1.455565,8.746687,0.384500,170.820931,50.906183,3.988543,3.640000,4.259670,72.803901,3.750000,1.360433,15.164379,1186.893326,199.775029,8.787677,0.933490,27.838824,33.955285,6.791087,8.892252,411567587350.142639
2021-09-30,98.736445,1.383440,0.376000,11.311807,5.448215,0.742524,1.358174,1.689414,1.267304,809.029363,6.446639,3813.366879,6.469973,21.889714,6.423230,3.672500,0.863784,7.785073,310.301605,130.525115,74.187566,14313.606232,42028.207391,3.227800,111.514845,426.192878,0.301676,4.540940,4.184920,42.638202,20.560558,119.256513,1.449335,8.744507,0.384500,170.982214,51.040394,3.978999,3.640000,4.275607,72.698293,3.750000,1.358174,15.049501,1183.998548,199.765848,8.759269,0.933964,27.842308,33.657387,6.791447,8.889614,419104384751.275452
2021-10-01,98.775373,1.375609,0.376000,11.308244,5.368396,0.737063,1.355184,1.686547,1.266198,803.116486,6.447531,3781.776172,6.465510,21.828048,6.412966,3.672500,0.862318,7.785054,307.791841,129.602501,74.180825,14294.704675,42025.685624,3.218168,110.968599,426.615330,0.301310,4.559082,4.180803,42.695999,20.494421,119.245677,1.441059,8.628118,0.384500,170.720188,50.695799,3.946813,3.640000,4.264742,72.700854,3.750000,1.355184,14.873513,1181.009584,199.710102,8.753079,0.929910,27.814423,33.650881,6.790072,8.863875,421724950453.302429
2021-10-02,98.706094,1.377447,0.376000,11.308076,5.366149,0.738259,1.357800,1.686570,1.265100,802.961819,6.446568,3789.900346,6.467448,21.836950,6.414726,3.672500,0.862329,7.785039,308.503975,129.646889,74.150054,14266.996440,42025.318061,3.218630,111.066395,426.219091,0.301349,4.559744,4.182948,42.663770,20.450894,119.196211,1.440378,8.622589,0.384500,170.791010,50.740364,3.950269,3.640000,4.265275,72.668488,3.750000,1.357800,14.877953,1182.597819,199.783853,8.759742,0.930556,27.770491,33.613309,6.791937,8.858009,419961601097.826111
2021-10-03,98.604440,1.378329,0.376000,11.308076,5.364326,0.738270,1.358017,1.687240,1.265399,803.244522,6.445731,3789.970786,6.467448,21.835129,6.414710,3.672500,0.862672,7.785017,308.389747,129.646889,74.155903,14269.733334,42025.317445,3.219991,111.097164,426.256144,0.301349,4.552341,4.180557,43.048886,20.445265,119.205614,1.440304,8.620672,0.384500,170.389365,50.758154,3.946866,3.640000,4.263724,72.605561,3.750000,1.358017,14.877193,1180.773423,199.783853,8.761347,0.930747,27.803499,33.614106,6.760819,8.857427,428296087649.939087
2021-10-04,98.899751,1.373134,0.376000,11.274609,5.434125,0.735015,1.357198,1.682963,1.257340,806.583070,6.447013,3784.007420,6.448355,21.815962,6.400058,3.672500,0.860485,7.787081,307.077287,128.211652,74.495837,14271.174341,42025.291700,3.225562,110.922733,425.565816,0.301409,4.559524,4.173543,42.579252,20.546544,119.752058,1.436230,8.574915,0.384500,170.990370,50.913450,3.955310,3.640000,4.258739,72.437146,3.750000,1.357198,15.017345,1184.715914,199.989191,8.724397,0.924996,27.967667,33.760966,6.781920,8.872524,417962621118.662109
2021-10-05,98.896128,1.370853,0.376000,11.291169,5.464304,0.733204,1.356512,1.684676,1.256287,813.183558,6.447119,3799.008502,6.467940,21.829406,6.406707,3.672500,0.861361,7.784737,307.983189,128.185015,74.531296,14229.602803,42025.314855,3.233146,111.397030,425.297862,0.301597,4.549935,4.178522,42.727909,20.567730,119.809059,1.434925,8.522650,0.384500,170.685947,50.603998,3.976617,3.640000,4.259420,72.304437,3.750000,1.356512,14.978629,1185.858303,199.704838,8.729943,0.927163,27.932422,33.818977,6.780780,8.881810,417096369271.698669
2021-10-06,98.912533,1.378243,0.376000,11.323959,5.517072,0.737194,1.360266,1.694269,1.261449,815.758585,6.451111,3779.620058,6.504478,22.014189,6.444929,3.672500,0.866266,7.785996,311.036129,128.723102,74.849975,14257.223847,42024.695105,3.239809,111.349729,425.045687,0.301475,4.550296,4.183966,42.587650,20.656424,120.321335,1.447246,8.595239,0.384500,170.788259,50.818368,3.943122,3.640000,4.285104,72.411025,3.750000,1.360266,15.075850,1194.808484,199.652937,8.812159,0.928163,28.029526,33.831861,6.774932,8.889126,420702.652463
2021-10-07,98.937476,1.365744,0.376000,11.286595,5.505740,0.733549,1.357727,1.691614,1.254656,812.729138,6.451401,3767.164279,6.499973,22.003055,6.435542,3.672500,0.864909,7.784234,309.896488,128.871813,74.846686,14213.960913,42023.703041,3.225947,111.493420,425.638924,0.301544,4.556319,4.183950,42.950851,20.589162,120.316048,1.441015,8.561527,0.384500,170.834629,50.482838,3.960295,3.640000,4.279162,71.748217,3.750000,1.357727,14.866063,1189.708607,199.934957,8.778797,0.927868,27.997105,33.756727,6.780812,8.883064,418558.093837
2021-10-08,98.850126,1.368467,0.376000,11.287999,5.515952,0.733694,1.354698,1.690148,1.247738,823.626895,6.444103,3765.301358,6.495601,21.984605,6.430433,3.672500,0.864159,7.783789,311.869861,129.097812,75.097176,14221.835823,42042.038516,3.232816,112.158748,425.317144,0.301628,4.556351,4.178293,42.724209,20.743921,120.718711,1.442762,8.542828,0.384500,170.639479,50.589254,3.984903,3.640000,4.275939,71.747143,3.750000,1.354698,14.943657,1196.226063,199.972058,8.740723,0.927281,28.088521,33.867685,6.792206,8.959344,417902.574373
2021-10-09,98.941319,1.368318,0.376000,11.266133,5.510574,0.734570,1.355403,1.689810,1.247180,824.567561,6.443683,3766.518117,6.489966,21.988809,6.431353,3.672500,0.863986,7.784698,311.204059,129.195636,75.202018,14223.950544,42025.318595,3.235780,112.245597,425.062078,0.302082,4.551249,4.178528,43.104999,20.711554,120.887243,1.442935,8.512193,0.384500,170.905225,50.584132,3.976402,3.640000,4.278146,71.824301,3.750000,1.355403,14.946757,1196.016963,199.843527,8.750611,0.927546,28.116539,33.869875,6.796485,8.970872,424041.115770
2021-10-10,98.837429,1.369552,0.376000,11.266133,5.509652,0.734565,1.355472,1.690542,1.247054,824.431175,6.444076,3766.046515,6.489966,21.981330,6.429799,3.672500,0.864361,7.784456,311.076517,129.198570,75.163641,14226.314257,42025.382276,3.235558,112.316573,424.997410,0.302098,4.550473,4.178356,43.014583,20.706232,120.825552,1.442994,8.506561,0.384500,170.502971,50.564005,3.975262,3.640000,4.277855,71.813105,3.750000,1.355472,14.931678,1196.884583,199.843527,8.754745,0.928016,28.109232,33.864538,6.796685,8.966519,425804.293790
2021-10-11,98.857474,1.357285,0.376000,11.289396,5.515355,0.733981,1.353632,1.690092,1.245718,824.514706,6.451254,3755.706352,6.492718,21.934031,6.429688,3.672500,0.864130,7.778067,310.459995,129.622969,75.440350,14207.830648,42025.210713,3.227853,113.374375,424.943224,0.301643,4.557017,4.170208,42.753639,20.782528,121.270363,1.437195,8.551051,0.384500,171.069824,50.830434,3.961271,3.640000,4.276959,71.634985,3.750000,1.353632,14.959081,1195.479994,201.494573,8.746236,0.926876,28.035456,33.605925,6.797415,8.976764,415414.050643
2021-10-12,99.102139,1.358192,0.376000,11.295065,5.533642,0.735178,1.356370,1.694849,1.244235,825.052555,6.448975,3742.454236,6.514599,22.014746,6.448128,3.672500,0.866563,7.781395,312.270761,129.728693,75.458774,14214.230885,42025.115798,3.231677,113.709057,425.410298,0.301856,4.559280,4.166568,42.591367,20.775948,121.299979,1.440352,8.547605,0.384500,170.533491,50.859229,3.967510,3.640000,4.290174,71.796488,3.750000,1.356370,14.959827,1197.259220,200.481392,8.772057,0.930383,28.149673,33.308441,6.797895,9.039674,416171.909043
2021-10-13,99.120093,1.356789,0.376000,11.279056,5.552678,0.732944,1.352519,1.690356,1.244922,816.591852,6.427541,3720.448324,6.497984,21.934915,6.430820,3.672500,0.864266,7.779573,311.326684,129.155091,75.321664,14213.270434,42024.955256,3.232238,113.485383,426.037347,0.301757,4.562443,4.159807,42.869052,20.650766,121.079574,1.437799,8.517937,0.384500,171.124322,50.614927,3.957728,3.640000,4.277632,72.090164,3.750000,1.352519,14.814139,1187.480519,201.020183,8.709849,0.925890,28.089506,33.206221,6.792244,9.074687,415821.674750
2021-10-14,99.145264,1.347732,0.376000,11.246789,5.505040,0.730706,1.348588,1.687253,1.236370,816.966154,6.439989,3753.131034,6.477851,21.901105,6.419021,3.672500,0.862679,7.777968,309.678853,129.072651,75.068794,14103.237791,42025.131968,3.224287,113.585427,425.937648,0.301730,4.559382,4.155049,42.869455,20.596024,120.673086,1.422831,8.455366,0.384500,171.242794,50.725841,3.940510,3.640000,4.270160,71.464784,3.750000,1.348588,14.789252,1184.366689,201.987127,8.631958,0.923178,28.058044,33.158300,6.790442,9.194436,417644.940426
2021-10-15,99.180962,1.348582,0.376000,11.254107,5.447441,0.726917,1.348559,1.686925,1.238766,823.134512,6.434538,3766.407986,6.475240,21.882842,6.417838,3.672500,0.862511,7.778371,309.952848,128.947613,74.972446,14071.000104,42021.280317,3.221009,114.292247,425.876799,0.301750,4.556528,4.157790,43.138233,20.456203,120.518206,1.414438,8.424781,0.384500,171.185775,50.734224,3.936612,3.640000,4.268004,70.962268,3.750000,1.348559,14.647189,1182.514183,202.026834,8.616064,0.924157,27.990959,33.394816,6.793397,9.228020,418328.064806
2021-10-16,99.106096,1.348377,0.376000,11.254076,5.461492,0.728962,1.348346,1.686141,1.237815,823.729657,6.435793,3762.389821,6.468991,21.881980,6.414761,3.672500,0.862110,7.777926,310.404845,128.907234,75.066698,14101.983085,42025.297679,3.221509,114.337614,425.725243,0.302306,4.550852,4.155217,43.135731,20.338942,120.669716,1.414356,8.415274,0.384500,171.109365,50.657167,3.939250,3.640000,4.266627,70.872644,3.750000,1.348346,14.599792,1184.897706,200.863775,8.620500,0.923208,28.000434,33.424237,6.792291,9.271584,422010.848480
2021-10-17,99.099266,1.348409,0.376000,11.254076,5.461689,0.728405,1.348373,1.685861,1.237029,823.739294,6.434624,3763.175144,6.468991,21.885855,6.415169,3.672500,0.861967,7.777210,310.276640,128.907234,75.038254,14085.405776,42025.336272,3.225143,114.281200,425.691660,0.302394,4.548914,4.157961,43.383211,20.344495,120.623993,1.414980,8.411341,0.384500,171.094754,50.725981,3.938147,3.640000,4.266589,70.851498,3.750000,1.348373,14.599112,1182.376435,200.863775,8.622413,0.922937,28.006100,33.481770,6.791754,9.253465,425677.099120
2021-10-18,99.276770,1.348544,0.376000,11.236442,5.524092,0.728614,1.349146,1.684939,1.236399,819.114484,6.429312,3766.342853,6.466935,21.953222,6.409901,3.672500,0.861496,7.779333,311.820090,129.242359,75.314305,14129.271118,42025.861895,3.218796,114.239880,425.752891,0.301769,4.559575,4.172005,42.869568,20.332723,121.067746,1.412760,8.425460,0.384500,172.500976,50.849486,3.953777,3.640000,4.262981,71.299452,3.750000,1.349146,14.671062,1184.883209,200.452738,8.661808,0.923279,28.002163,33.447977,6.793689,9.316504,414470.890150
2021-10-19,99.300860,1.336667,0.376000,11.213404,5.553309,0.724328,1.344906,1.681412,1.235378,812.164908,6.383339,3766.359784,6.452617,21.927331,6.396746,3.672500,0.859692,7.775912,311.627307,128.816037,75.100380,14104.803843,42027.570100,3.213158,114.277055,426.084734,0.301599,4.559619,4.171929,42.864709,20.269638,120.723860,1.396081,8.353925,0.384500,172.623472,50.802311,3.942886,3.640000,4.254484,70.899847,3.750000,1.344906,14.520511,1175.560763,199.898836,8.623820,0.922873,27.843065,33.349867,6.791506,9.319056,414598.590092
2021-10-20,99.340228,1.331097,0.376000,11.193845,5.550642,0.723492,1.343448,1.679772,1.232577,810.783025,6.393535,3771.543311,6.445625,21.934215,6.390310,3.672500,0.858854,7.774514,311.137676,128.819935,74.831022,14104.157626,42025.107290,3.213594,114.227166,426.441748,0.301511,4.555162,4.162313,42.674856,20.170441,120.290868,1.388689,8.350579,0.384500,173.437475,50.786135,3.938840,3.640000,4.247763,70.910732,3.750000,1.343448,14.438395,1175.337885,200.484950,8.591536,0.919765,27.886800,33.401626,6.785505,9.226447,416854.512470
2021-10-21,99.369521,1.334989,0.376000,11.153220,5.645779,0.724071,1.346259,1.679966,1.234279,816.992553,6.393783,3785.394351,6.462494,22.018686,6.391150,3.672500,0.858953,7.774568,312.370081,128.841301,74.786067,14132.188489,42025.996490,3.208834,113.756818,426.082393,0.301401,4.539625,4.157672,42.587369,20.272524,120.218602,1.394747,8.347737,0.384500,173.591992,50.796082,3.954142,3.640000,4.249468,71.117963,3.750000,1.346259,14.585089,1177.201695,200.502323,8.593740,0.917449,27.865127,33.379222,6.788020,9.453603,416909.380051
2021-10-22,99.394601,1.339663,0.376000,11.154706,5.723187,0.727225,1.349205,1.681063,1.238003,814.129952,6.384483,3783.665396,6.468383,22.065586,6.394915,3.672500,0.859514,7.772739,313.396830,129.091082,74.951202,14155.391267,42025.544643,3.208926,113.577380,425.019435,0.301437,4.539845,4.150199,42.735242,20.208451,120.484058,1.400090,8.367874,0.384500,174.453605,50.804401,3.959151,3.640000,4.251957,70.381263,3.750000,1.349205,14.807363,1177.659546,201.379555,8.581474,0.916417,27.900679,33.367492,6.789707,9.609297,419074.449457
2021-10-23,99.419872,1.339774,0.376000,11.151133,5.651580,0.726932,1.348356,1.679897,1.236269,815.918092,6.384436,3769.181430,6.459743,22.051879,6.388142,3.672500,0.858918,7.774079,313.056032,129.124584,75.018217,14178.574184,42025.283194,3.206967,113.491946,425.110503,0.301438,4.539159,4.150975,43.042465,20.181987,120.591784,1.397900,8.360973,0.384500,174.424614,50.739492,3.952543,3.640000,4.250437,70.430629,3.750000,1.348356,14.824946,1177.996541,200.839115,8.575759,0.916079,27.855739,33.368480,6.782455,9.609455,427754.014620
2021-10-24,99.427819,1.339912,0.376000,11.151133,5.650909,0.726846,1.348389,1.679584,1.236416,815.777842,6.384431,3768.030343,6.459743,22.050973,6.389003,3.672500,0.858758,7.774907,313.091425,129.136628,75.004682,14170.201205,42025.353993,3.206959,113.485041,424.989875,0.301442,4.538984,4.150897,43.087803,20.183425,120.570026,1.398109,8.354203,0.384500,174.449566,50.735780,3.952897,3.640000,4.248156,70.436212,3.750000,1.348389,14.822212,1177.912505,200.839115,8.576442,0.916075,27.857738,33.365829,6.780619,9.609079,429611.354770
